sku,box_id,utilization,price_try
SKU-000611,BOX-000056,0.7117,26.0
SKU-000612,BOX-000056,0.7131,26.0
SKU-000613,BOX-000037,0.4468,60.41
SKU-000614,BOX-000016,0.7511,28.46
SKU-000615,BOX-000057,0.4331,51.0
SKU-000616,BOX-000049,0.3193,20.25
SKU-000617,BOX-000056,0.7271,26.0
SKU-000618,BOX-000056,0.6137,26.0
SKU-000619,BOX-000002,0.3587,15.49
SKU-000620,BOX-000054,0.3473,14.0
SKU-000621,BOX-000054,0.2449,14.0
SKU-000622,BOX-000054,0.448,14.0
SKU-000623,BOX-000015,0.4034,42.25
SKU-000624,BOX-000015,0.419,42.25
SKU-000625,BOX-000057,0.5266,51.0
SKU-000626,BOX-000015,0.3795,42.25
SKU-000627,BOX-000034,0.5047,20.66
SKU-000628,BOX-000054,0.3876,14.0
SKU-000629,BOX-000057,0.4165,51.0
SKU-000630,BOX-000057,0.4643,51.0
SKU-000631,BOX-000015,0.4613,42.25
SKU-000632,BOX-000054,0.3328,14.0
SKU-000633,BOX-000056,0.6667,26.0
SKU-000634,BOX-000056,0.7716,26.0
SKU-000635,BOX-000052,0.609,42.31
SKU-000636,BOX-000054,0.5098,14.0
SKU-000637,BOX-000054,0.2946,14.0
SKU-000638,BOX-000003,0.5279,26.52
SKU-000639,BOX-000015,0.3811,42.25
SKU-000640,BOX-000013,0.2058,31.79
SKU-000641,BOX-000056,0.7214,26.0
SKU-000642,BOX-000052,0.2324,42.31
SKU-000643,BOX-000057,0.5758,51.0
SKU-000644,BOX-000056,0.8199,26.0
SKU-000645,BOX-000056,0.6383,26.0
SKU-000646,BOX-000057,0.3454,51.0
SKU-000647,BOX-000057,0.603,51.0
SKU-000648,BOX-000042,0.4066,40.82
SKU-000649,BOX-000057,0.5023,51.0
SKU-000650,BOX-000057,0.4933,51.0
SKU-000651,BOX-000003,0.3769,26.52
SKU-000652,BOX-000055,0.4327,20.0
SKU-000653,BOX-000017,0.3734,45911.0
SKU-000654,BOX-000057,0.3751,51.0
SKU-000655,BOX-000052,0.6464,42.31
SKU-000656,BOX-000057,0.4159,51.0
SKU-000657,BOX-000042,0.3573,40.82
SKU-000658,BOX-000055,0.3966,20.0
SKU-000659,BOX-000042,0.3797,40.82
SKU-000660,BOX-000034,0.2927,20.66
SKU-000661,BOX-000057,0.4188,51.0
SKU-000662,BOX-000012,0.3289,26.72
SKU-000663,BOX-000056,0.7319,26.0
SKU-000664,BOX-000057,0.5428,51.0
SKU-000665,BOX-000034,0.3884,20.66
SKU-000666,BOX-000034,0.2206,20.66
SKU-000667,BOX-000034,0.3878,20.66
SKU-000668,BOX-000034,0.3908,20.66
SKU-000669,BOX-000055,0.1863,20.0
SKU-000670,BOX-000052,0.2698,42.31
SKU-000671,BOX-000034,0.4121,20.66
SKU-000672,BOX-000057,0.4591,51.0
SKU-000673,BOX-000013,0.3868,31.79
SKU-000674,BOX-000057,0.4216,51.0
SKU-000675,BOX-000015,0.3786,42.25
SKU-000676,BOX-000002,0.3687,15.49
SKU-000677,BOX-000057,0.5185,51.0
SKU-000678,BOX-000034,0.2931,20.66
SKU-000679,BOX-000003,0.5795,26.52
SKU-000680,BOX-000055,0.286,20.0
SKU-000681,BOX-000034,0.1573,20.66
SKU-000682,BOX-000057,0.5082,51.0
SKU-000683,BOX-000012,0.3078,26.72
SKU-000684,BOX-000057,0.5783,51.0
SKU-000685,BOX-000034,0.2784,20.66
SKU-000686,BOX-000057,0.3989,51.0
SKU-000687,BOX-000044,0.4313,17.58
SKU-000688,BOX-000034,0.3943,20.66
SKU-000689,BOX-000034,0.3241,20.66
SKU-000690,BOX-000013,0.2747,31.79
SKU-000691,BOX-000013,0.5424,31.79
SKU-000692,BOX-000013,0.5045,31.79
SKU-000693,BOX-000055,0.3401,20.0
SKU-000694,BOX-000037,0.6248,60.41
SKU-000695,BOX-000013,0.2085,31.79
SKU-000696,BOX-000052,0.6482,42.31
SKU-000697,BOX-000057,0.3925,51.0
SKU-000698,BOX-000013,0.2407,31.79
SKU-000699,BOX-000056,0.6587,26.0
SKU-000700,BOX-000017,0.5967,45911.0
SKU-000701,BOX-000016,0.6763,28.46
SKU-000702,BOX-000015,0.4765,42.25
SKU-000703,BOX-000013,0.6275,31.79
SKU-000704,BOX-000042,0.2915,40.82
SKU-000705,BOX-000057,0.4215,51.0
SKU-000706,BOX-000015,0.5226,42.25
SKU-000707,BOX-000013,0.1762,31.79
SKU-000708,BOX-000052,0.3729,42.31
SKU-000709,BOX-000057,0.5167,51.0
SKU-000710,BOX-000015,0.1851,42.25
SKU-000711,BOX-000044,0.4317,17.58
SKU-000712,BOX-000055,0.351,20.0
SKU-000713,BOX-000051,0.3753,41.31
SKU-000714,BOX-000049,0.3196,20.25
SKU-000715,BOX-000037,0.6642,60.41
SKU-000716,BOX-000017,0.2361,45911.0
SKU-000717,BOX-000012,0.4124,26.72
SKU-000718,BOX-000055,0.7484,20.0
SKU-000719,BOX-000012,0.2292,26.72
SKU-000720,BOX-000044,0.454,17.58
SKU-000721,BOX-000056,0.7068,26.0
SKU-000722,BOX-000056,0.7223,26.0
SKU-000723,BOX-000056,0.6551,26.0
SKU-000724,BOX-000052,0.5281,42.31
SKU-000725,BOX-000058,0.4507,72.0
SKU-000726,BOX-000056,0.6648,26.0
SKU-000727,BOX-000038,0.5317,50.12
SKU-000728,BOX-000057,0.5453,51.0
SKU-000729,BOX-000052,0.364,42.31
SKU-000730,BOX-000013,0.6779,31.79
SKU-000731,BOX-000056,0.4709,26.0
SKU-000732,BOX-000034,0.2203,20.66
SKU-000733,BOX-000015,0.4276,42.25
SKU-000734,BOX-000015,0.3423,42.25
SKU-000735,BOX-000053,0.324,68.04
SKU-000736,BOX-000049,0.2715,20.25
SKU-000737,BOX-000016,0.9145,28.46
SKU-000738,BOX-000015,0.3807,42.25
SKU-000739,BOX-000042,0.3295,40.82
SKU-000740,BOX-000013,0.2687,31.79
SKU-000741,BOX-000005,0.694,29.45
SKU-000742,BOX-000015,0.3113,42.25
SKU-000743,BOX-000013,0.2268,31.79
SKU-000744,BOX-000055,0.223,20.0
SKU-000745,BOX-000042,0.314,40.82
SKU-000746,BOX-000012,0.3272,26.72
SKU-000747,BOX-000057,0.4892,51.0
SKU-000748,BOX-000057,0.4929,51.0
SKU-000749,BOX-000056,0.6303,26.0
SKU-000750,BOX-000044,0.4245,17.58
SKU-000751,BOX-000003,0.4729,26.52
SKU-000752,BOX-000057,0.1608,51.0
SKU-000753,BOX-000057,0.6925,51.0
SKU-000754,BOX-000037,0.5072,60.41
SKU-000755,BOX-000016,0.7768,28.46
SKU-000756,BOX-000051,0.7019,41.31
SKU-000757,BOX-000034,0.1551,20.66
SKU-000758,BOX-000012,0.2118,26.72
SKU-000759,BOX-000057,0.403,51.0
SKU-000760,BOX-000057,0.7693,51.0
SKU-000761,BOX-000052,0.2402,42.31
SKU-000762,BOX-000055,0.3388,20.0
SKU-000763,BOX-000013,0.3535,31.79
SKU-000764,BOX-000056,0.6557,26.0
SKU-000765,BOX-000057,0.496,51.0
SKU-000766,BOX-000052,0.3049,42.31
SKU-000767,BOX-000055,0.6764,20.0
SKU-000768,BOX-000055,0.4247,20.0
SKU-000769,BOX-000015,0.4441,42.25
SKU-000770,BOX-000055,0.4263,20.0
SKU-000771,BOX-000012,0.6236,26.72
SKU-000772,BOX-000013,0.3461,31.79
SKU-000773,BOX-000052,0.354,42.31
SKU-000774,BOX-000006,0.6422,32.14
SKU-000775,BOX-000013,0.5637,31.79
SKU-000776,BOX-000013,0.1911,31.79
SKU-000777,BOX-000057,0.491,51.0
SKU-000778,BOX-000013,0.2962,31.79
SKU-000779,BOX-000055,0.3256,20.0
SKU-000780,BOX-000057,0.5502,51.0
SKU-000781,BOX-000057,0.4612,51.0
SKU-000782,BOX-000002,0.3527,15.49
SKU-000783,BOX-000034,0.5481,20.66
SKU-000784,BOX-000049,0.3637,20.25
SKU-000785,BOX-000037,0.3734,60.41
SKU-000786,BOX-000013,0.3155,31.79
SKU-000787,BOX-000052,0.3346,42.31
SKU-000788,BOX-000057,0.1237,51.0
SKU-000789,BOX-000034,0.3385,20.66
SKU-000790,BOX-000056,0.8059,26.0
SKU-000791,BOX-000016,0.6958,28.46
SKU-000792,BOX-000034,0.2754,20.66
SKU-000793,BOX-000016,0.8116,28.46
SKU-000794,BOX-000013,0.2669,31.79
SKU-000795,BOX-000015,0.3773,42.25
SKU-000796,BOX-000013,0.1998,31.79
SKU-000797,BOX-000049,0.2241,20.25
SKU-000798,BOX-000056,0.5035,26.0
SKU-000799,BOX-000051,0.1855,41.31
SKU-000800,BOX-000013,0.256,31.79
SKU-000801,BOX-000053,0.1769,68.04
SKU-000802,BOX-000013,0.2744,31.79
SKU-000803,BOX-000055,0.36,20.0
SKU-000804,BOX-000006,0.7278,32.14
SKU-000805,BOX-000015,0.2323,42.25
SKU-000806,BOX-000042,0.2915,40.82
SKU-000807,BOX-000057,0.4149,51.0
SKU-000808,BOX-000013,0.1825,31.79
SKU-000809,BOX-000012,0.3177,26.72
SKU-000810,BOX-000034,0.2626,20.66
SKU-000811,BOX-000015,0.4562,42.25
SKU-000812,BOX-000034,0.4384,20.66
SKU-000813,BOX-000056,0.5288,26.0
SKU-000814,BOX-000049,0.3012,20.25
SKU-000815,BOX-000013,0.3561,31.79
SKU-000816,BOX-000057,0.482,51.0
SKU-000817,BOX-000012,0.4498,26.72
SKU-000818,BOX-000050,0.4547,38.88
SKU-000819,BOX-000049,0.3842,20.25
SKU-000820,BOX-000056,0.8067,26.0
SKU-000821,BOX-000055,0.3516,20.0
SKU-000822,BOX-000056,0.5099,26.0
SKU-000823,BOX-000056,0.8211,26.0
SKU-000824,BOX-000042,0.3926,40.82
SKU-000825,BOX-000013,0.6419,31.79
SKU-000826,BOX-000034,0.3713,20.66
SKU-000827,BOX-000049,0.3363,20.25
SKU-000828,BOX-000055,0.4034,20.0
SKU-000829,BOX-000055,0.4362,20.0
SKU-000830,BOX-000015,0.4455,42.25
SKU-000831,BOX-000057,0.6684,51.0
SKU-000832,BOX-000034,0.5347,20.66
SKU-000833,BOX-000057,0.4281,51.0
SKU-000834,BOX-000057,0.5651,51.0
SKU-000835,BOX-000055,0.3222,20.0
SKU-000836,BOX-000034,0.3962,20.66
SKU-000837,BOX-000039,0.4576,68.98
SKU-000838,BOX-000056,0.4763,26.0
SKU-000839,BOX-000016,0.499,28.46
SKU-000840,BOX-000013,0.2132,31.79
SKU-000841,BOX-000049,0.4187,20.25
SKU-000842,BOX-000037,0.5383,60.41
SKU-000843,BOX-000055,0.501,20.0
SKU-000844,BOX-000042,0.475,40.82
SKU-000845,BOX-000056,0.6917,26.0
SKU-000846,BOX-000057,0.4552,51.0
SKU-000847,BOX-000034,0.4035,20.66
SKU-000848,BOX-000037,0.5959,60.41
SKU-000849,BOX-000044,0.5104,17.58
SKU-000850,BOX-000034,0.4437,20.66
SKU-000851,BOX-000053,0.3606,68.04
SKU-000852,BOX-000042,0.505,40.82
SKU-000853,BOX-000056,0.6508,26.0
SKU-000854,BOX-000012,0.591,26.72
SKU-000855,BOX-000037,0.3364,60.41
SKU-000856,BOX-000056,0.5422,26.0
SKU-000857,BOX-000017,0.4004,45911.0
SKU-000858,BOX-000052,0.5391,42.31
SKU-000859,BOX-000034,0.5462,20.66
SKU-000860,BOX-000034,0.4952,20.66
SKU-000861,BOX-000055,0.4394,20.0
SKU-000862,BOX-000055,0.3354,20.0
SKU-000863,BOX-000042,0.4062,40.82
SKU-000864,BOX-000005,0.2453,29.45
SKU-000865,BOX-000038,0.6681,50.12
SKU-000866,BOX-000003,0.5306,26.52
SKU-000867,BOX-000039,0.5479,68.98
SKU-000868,BOX-000013,0.2711,31.79
SKU-000869,BOX-000034,0.4142,20.66
SKU-000870,BOX-000012,0.2074,26.72
SKU-000871,BOX-000006,0.3627,32.14
SKU-000872,BOX-000038,0.5895,50.12
SKU-000873,BOX-000037,0.4591,60.41
SKU-000874,BOX-000034,0.6897,20.66
SKU-000875,BOX-000023,0.209,45983.0
SKU-000876,BOX-000012,0.1807,26.72
SKU-000877,BOX-000034,0.5343,20.66
SKU-000878,BOX-000056,0.7295,26.0
SKU-000879,BOX-000056,0.8756,26.0
SKU-000880,BOX-000049,0.6285,20.25
SKU-000881,BOX-000037,0.4943,60.41
SKU-000882,BOX-000045,0.347,24.78
SKU-000883,BOX-000055,0.41,20.0
SKU-000884,BOX-000012,0.1997,26.72
SKU-000885,BOX-000015,0.6898,42.25
SKU-000886,BOX-000056,0.5973,26.0
SKU-000887,BOX-000044,0.1414,17.58
SKU-000888,BOX-000049,0.2912,20.25
SKU-000889,BOX-000037,0.7434,60.41
SKU-000890,BOX-000015,0.7131,42.25
SKU-000891,BOX-000002,0.8705,15.49
SKU-000892,BOX-000034,0.5202,20.66
SKU-000893,BOX-000015,0.4544,42.25
SKU-000894,BOX-000051,0.4796,41.31
SKU-000895,BOX-000013,0.8747,31.79
SKU-000896,BOX-000056,0.587,26.0
SKU-000897,BOX-000034,0.3392,20.66
SKU-000898,BOX-000037,0.3053,60.41
SKU-000899,BOX-000013,0.1915,31.79
SKU-000900,BOX-000037,0.4272,60.41
SKU-000901,BOX-000015,0.4964,42.25
SKU-000902,BOX-000003,0.4334,26.52
SKU-000903,BOX-000055,0.345,20.0
SKU-000904,BOX-000012,0.5034,26.72
SKU-000905,BOX-000038,0.7657,50.12
SKU-000906,BOX-000055,0.3524,20.0
SKU-000907,BOX-000034,0.4809,20.66
SKU-000908,BOX-000037,0.4832,60.41
SKU-000909,BOX-000015,0.4786,42.25
SKU-000910,BOX-000012,0.5712,26.72
SKU-000911,BOX-000012,0.4719,26.72
SKU-000912,BOX-000034,0.3833,20.66
SKU-000913,BOX-000038,0.7076,50.12
SKU-000914,BOX-000037,0.4513,60.41
SKU-000915,BOX-000052,0.306,42.31
SKU-000916,BOX-000002,0.7265,15.49
SKU-000917,BOX-000037,0.5099,60.41
SKU-000918,BOX-000013,0.2481,31.79
SKU-000919,BOX-000003,0.6993,26.52
SKU-000920,BOX-000037,0.4279,60.41
SKU-000921,BOX-000044,0.4998,17.58
SKU-000922,BOX-000056,0.6983,26.0
SKU-000923,BOX-000015,0.2246,42.25
SKU-000924,BOX-000037,0.3461,60.41
SKU-000925,BOX-000013,0.2777,31.79
SKU-000926,BOX-000055,0.4792,20.0
SKU-000927,BOX-000055,0.6007,20.0
SKU-000928,BOX-000012,0.4735,26.72
SKU-000929,BOX-000053,0.3816,68.04
SKU-000930,BOX-000003,0.7237,26.52
SKU-000931,BOX-000015,0.3854,42.25
SKU-000932,BOX-000037,0.4311,60.41
SKU-000933,BOX-000051,0.4719,41.31
SKU-000934,BOX-000037,0.4021,60.41
SKU-000935,BOX-000012,0.3382,26.72
SKU-000936,BOX-000037,0.3732,60.41
SKU-000937,BOX-000016,0.8288,28.46
SKU-000938,BOX-000034,0.2816,20.66
SKU-000939,BOX-000002,0.3395,15.49
SKU-000940,BOX-000055,0.3194,20.0
SKU-000941,BOX-000045,0.0858,24.78
SKU-000942,BOX-000001,0.3029,45820.0
SKU-000943,BOX-000055,0.3095,20.0
SKU-000944,BOX-000051,0.5021,41.31
SKU-000945,BOX-000045,0.0817,24.78
SKU-000946,BOX-000017,0.4749,45911.0
SKU-000947,BOX-000037,0.5784,60.41
SKU-000948,BOX-000001,0.4292,45820.0
SKU-000949,BOX-000001,0.5391,45820.0
SKU-000950,BOX-000055,0.323,20.0
SKU-000951,BOX-000015,0.594,42.25
SKU-000952,BOX-000058,0.3925,72.0
SKU-000953,BOX-000049,0.3293,20.25
SKU-000954,BOX-000015,0.4108,42.25
SKU-000955,BOX-000037,0.3593,60.41
SKU-000956,BOX-000037,0.3428,60.41
SKU-000957,BOX-000055,0.1416,20.0
SKU-000958,BOX-000012,0.3343,26.72
SKU-000959,BOX-000012,0.6089,26.72
SKU-000960,BOX-000052,0.5114,42.31
SKU-000961,BOX-000049,0.3654,20.25
SKU-000962,BOX-000037,0.5387,60.41
SKU-000963,BOX-000055,0.3229,20.0
SKU-000964,BOX-000015,0.5045,42.25
SKU-000965,BOX-000015,0.2327,42.25
SKU-000966,BOX-000037,0.4781,60.41
SKU-000967,BOX-000038,0.732,50.12
SKU-000968,BOX-000037,0.5948,60.41
SKU-000969,BOX-000049,0.2775,20.25
SKU-000970,BOX-000012,0.3201,26.72
SKU-000971,BOX-000015,0.4183,42.25
SKU-000972,BOX-000038,0.3468,50.12
SKU-000973,BOX-000016,0.4531,28.46
SKU-000974,BOX-000049,0.4574,20.25
SKU-000975,BOX-000037,0.4892,60.41
SKU-000976,BOX-000055,0.3374,20.0
SKU-000977,BOX-000003,0.4236,26.52
SKU-000978,BOX-000015,0.1922,42.25
SKU-000979,BOX-000016,0.6654,28.46
SKU-000980,BOX-000049,0.344,20.25
SKU-000981,BOX-000003,0.5883,26.52
SKU-000982,BOX-000001,0.3811,45820.0
SKU-000983,BOX-000017,0.55,45911.0
SKU-000984,BOX-000038,0.4126,50.12
SKU-000985,BOX-000049,0.3071,20.25
SKU-000986,BOX-000055,0.4426,20.0
SKU-000987,BOX-000037,0.3179,60.41
SKU-000988,BOX-000055,0.365,20.0
SKU-000989,BOX-000055,0.3526,20.0
SKU-000990,BOX-000015,0.4179,42.25
SKU-000991,BOX-000003,0.4319,26.52
SKU-000992,BOX-000055,0.2946,20.0
SKU-000993,BOX-000055,0.3842,20.0
SKU-000994,BOX-000001,0.1857,45820.0
SKU-000995,BOX-000038,0.1381,50.12
SKU-000996,BOX-000015,0.519,42.25
SKU-000997,BOX-000037,0.5703,60.41
SKU-000998,BOX-000037,0.5595,60.41
SKU-000999,BOX-000012,0.3418,26.72
SKU-001000,BOX-000049,0.304,20.25
SKU-001001,BOX-000001,0.3508,45820.0
SKU-001002,BOX-000001,0.5048,45820.0
SKU-001003,BOX-000037,0.4484,60.41
SKU-001004,BOX-000015,0.4527,42.25
SKU-001005,BOX-000003,0.3503,26.52
SKU-001006,BOX-000016,0.7197,28.46
SKU-001007,BOX-000037,0.4,60.41
SKU-001008,BOX-000015,0.266,42.25
SKU-001009,BOX-000003,0.6786,26.52
SKU-001010,BOX-000003,0.3469,26.52
SKU-001011,BOX-000007,0.6854,36.45
SKU-001012,BOX-000015,0.404,42.25
SKU-001013,BOX-000012,0.2225,26.72
SKU-001014,BOX-000037,0.5448,60.41
SKU-001015,BOX-000013,0.3612,31.79
SKU-001016,BOX-000049,0.4595,20.25
SKU-001017,BOX-000012,0.246,26.72
SKU-001018,BOX-000012,0.4238,26.72
SKU-001019,BOX-000058,0.3899,72.0
SKU-001020,BOX-000037,0.4452,60.41
SKU-001021,BOX-000038,0.4606,50.12
SKU-001022,BOX-000055,0.4627,20.0
SKU-001023,BOX-000013,0.3195,31.79
SKU-001024,BOX-000013,0.2834,31.79
SKU-001025,BOX-000003,0.7543,26.52
SKU-001026,BOX-000015,0.6116,42.25
SKU-001027,BOX-000055,0.3431,20.0
SKU-001028,BOX-000055,0.3761,20.0
SKU-001029,BOX-000055,0.384,20.0
SKU-001030,BOX-000049,0.5317,20.25
SKU-001031,BOX-000045,0.2086,24.78
SKU-001032,BOX-000003,0.6453,26.52
SKU-001033,BOX-000037,0.3692,60.41
SKU-001034,BOX-000051,0.2639,41.31
SKU-001035,BOX-000005,0.089,29.45
SKU-001036,BOX-000038,0.6257,50.12
SKU-001037,BOX-000013,0.2273,31.79
SKU-001038,BOX-000037,0.4868,60.41
SKU-001039,BOX-000052,0.5426,42.31
SKU-001040,BOX-000037,0.4024,60.41
SKU-001041,BOX-000001,0.4388,45820.0
SKU-001042,BOX-000015,0.3341,42.25
SKU-001043,BOX-000037,0.3865,60.41
SKU-001044,BOX-000052,0.5189,42.31
SKU-001045,BOX-000055,0.3359,20.0
SKU-001046,BOX-000049,0.6394,20.25
SKU-001047,BOX-000015,0.553,42.25
SKU-001048,BOX-000015,0.4517,42.25
SKU-001049,BOX-000008,0.5983,41.95
SKU-001050,BOX-000015,0.5156,42.25
SKU-001051,BOX-000015,0.45,42.25
SKU-001052,BOX-000037,0.6378,60.41
SKU-001053,BOX-000037,0.368,60.41
SKU-001054,BOX-000013,0.8314,31.79
SKU-001055,BOX-000003,0.4766,26.52
SKU-001056,BOX-000013,0.2273,31.79
SKU-001057,BOX-000049,0.6105,20.25
SKU-001058,BOX-000044,0.4128,17.58
SKU-001059,BOX-000037,0.434,60.41
SKU-001060,BOX-000055,0.1282,20.0
SKU-001061,BOX-000038,0.2635,50.12
SKU-001062,BOX-000012,0.4817,26.72
SKU-001063,BOX-000003,0.5033,26.52
SKU-001064,BOX-000003,0.5753,26.52
SKU-001065,BOX-000013,0.1488,31.79
SKU-001066,BOX-000015,0.192,42.25
SKU-001067,BOX-000001,0.4644,45820.0
SKU-001068,BOX-000003,0.332,26.52
SKU-001069,BOX-000038,0.4299,50.12
SKU-001070,BOX-000005,0.3894,29.45
SKU-001071,BOX-000013,0.5258,31.79
SKU-001072,BOX-000013,0.2125,31.79
SKU-001073,BOX-000049,0.3738,20.25
SKU-001074,BOX-000001,0.3117,45820.0
SKU-001075,BOX-000013,0.2999,31.79
SKU-001076,BOX-000044,0.6008,17.58
SKU-001077,BOX-000051,0.4048,41.31
SKU-001078,BOX-000007,0.662,36.45
SKU-001079,BOX-000044,0.5738,17.58
SKU-001080,BOX-000003,0.4006,26.52
SKU-001081,BOX-000055,0.3589,20.0
SKU-001082,BOX-000001,0.3633,45820.0
SKU-001083,BOX-000049,0.4038,20.25
SKU-001084,BOX-000015,0.3607,42.25
SKU-001085,BOX-000003,0.4162,26.52
SKU-001086,BOX-000055,0.2991,20.0
SKU-001087,BOX-000003,0.4846,26.52
SKU-001088,BOX-000058,0.4702,72.0
SKU-001089,BOX-000038,0.5479,50.12
SKU-001090,BOX-000055,0.3449,20.0
SKU-001091,BOX-000015,0.5521,42.25
SKU-001092,BOX-000006,0.4105,32.14
SKU-001093,BOX-000003,0.395,26.52
SKU-001094,BOX-000044,0.4467,17.58
SKU-001095,BOX-000044,0.2432,17.58
SKU-001096,BOX-000055,0.4721,20.0
SKU-001097,BOX-000055,0.3073,20.0
SKU-001098,BOX-000015,0.5015,42.25
SKU-001099,BOX-000058,0.3924,72.0
SKU-001100,BOX-000003,0.6436,26.52
SKU-001101,BOX-000015,0.4828,42.25
SKU-001102,BOX-000006,0.6996,32.14
SKU-001103,BOX-000044,0.3755,17.58
SKU-001104,BOX-000055,0.5006,20.0
SKU-001105,BOX-000013,0.4766,31.79
SKU-001106,BOX-000001,0.3307,45820.0
SKU-001107,BOX-000049,0.2045,20.25
SKU-001108,BOX-000038,0.426,50.12
SKU-001109,BOX-000013,0.71,31.79
SKU-001110,BOX-000005,0.8012,29.45
SKU-001111,BOX-000003,0.2735,26.52
SKU-001112,BOX-000013,0.2232,31.79
SKU-001113,BOX-000038,0.2787,50.12
SKU-001114,BOX-000003,0.5228,26.52
SKU-001115,BOX-000049,0.2248,20.25
SKU-001116,BOX-000055,0.139,20.0
SKU-001117,BOX-000055,0.2672,20.0
SKU-001118,BOX-000003,0.3523,26.52
SKU-001119,BOX-000001,0.4915,45820.0
SKU-001120,BOX-000001,0.4698,45820.0
SKU-001121,BOX-000055,0.1553,20.0
SKU-001122,BOX-000001,0.303,45820.0
SKU-001123,BOX-000017,0.3409,45911.0
SKU-001124,BOX-000013,0.2166,31.79
SKU-001125,BOX-000012,0.4228,26.72
SKU-001126,BOX-000055,0.3969,20.0
SKU-001127,BOX-000015,0.3823,42.25
SKU-001128,BOX-000005,0.5658,29.45
SKU-001129,BOX-000045,0.275,24.78
SKU-001130,BOX-000058,0.4336,72.0
SKU-001131,BOX-000055,0.3868,20.0
SKU-001132,BOX-000016,0.7838,28.46
SKU-001133,BOX-000058,0.5574,72.0
SKU-001134,BOX-000003,0.4554,26.52
SKU-001135,BOX-000003,0.5076,26.52
SKU-001136,BOX-000058,0.3377,72.0
SKU-001137,BOX-000016,0.7794,28.46
SKU-001138,BOX-000055,0.4101,20.0
SKU-001139,BOX-000013,0.6332,31.79
SKU-001140,BOX-000017,0.4647,45911.0
SKU-001141,BOX-000006,0.365,32.14
SKU-001142,BOX-000003,0.3587,26.52
SKU-001143,BOX-000016,0.7057,28.46
SKU-001144,BOX-000038,0.4341,50.12
SKU-001145,BOX-000001,0.176,45820.0
SKU-001146,BOX-000013,0.1929,31.79
SKU-001147,BOX-000003,0.4746,26.52
SKU-001148,BOX-000052,0.4077,42.31
SKU-001149,BOX-000052,0.4633,42.31
SKU-001150,BOX-000006,0.083,32.14
SKU-001151,BOX-000012,0.3085,26.72
SKU-001152,BOX-000003,0.5596,26.52
SKU-001153,BOX-000044,0.4384,17.58
SKU-001154,BOX-000017,0.2947,45911.0
SKU-001155,BOX-000049,0.2099,20.25
SKU-001156,BOX-000012,0.4777,26.72
SKU-001157,BOX-000016,0.7192,28.46
SKU-001158,BOX-000003,0.4919,26.52
SKU-001159,BOX-000015,0.4149,42.25
SKU-001160,BOX-000012,0.3925,26.72
SKU-001161,BOX-000003,0.3121,26.52
SKU-001162,BOX-000001,0.2186,45820.0
SKU-001163,BOX-000013,0.2486,31.79
SKU-001164,BOX-000055,0.1494,20.0
SKU-001165,BOX-000003,0.1195,26.52
SKU-001166,BOX-000003,0.5128,26.52
SKU-001167,BOX-000003,0.2157,26.52
SKU-001168,BOX-000038,0.4328,50.12
SKU-001169,BOX-000049,0.2983,20.25
SKU-001170,BOX-000013,0.2095,31.79
SKU-001171,BOX-000058,0.2546,72.0
SKU-001172,BOX-000023,0.2282,45983.0
SKU-001173,BOX-000013,0.3141,31.79
SKU-001174,BOX-000003,0.3461,26.52
SKU-001175,BOX-000001,0.2239,45820.0
SKU-001176,BOX-000001,0.3209,45820.0
SKU-001177,BOX-000049,0.3366,20.25
SKU-001178,BOX-000013,0.5373,31.79
SKU-001179,BOX-000017,0.4457,45911.0
SKU-001180,BOX-000003,0.3718,26.52
SKU-001181,BOX-000052,0.5157,42.31
SKU-001182,BOX-000003,0.8047,26.52
SKU-001183,BOX-000048,0.2013,32478.0
SKU-001184,BOX-000001,0.2427,45820.0
SKU-001185,BOX-000003,0.2953,26.52
SKU-001186,BOX-000003,0.2631,26.52
SKU-001187,BOX-000003,0.4579,26.52
SKU-001188,BOX-000003,0.2049,26.52
SKU-001189,BOX-000003,0.4679,26.52
SKU-001190,BOX-000003,0.3584,26.52
SKU-001191,BOX-000003,0.3181,26.52
SKU-001192,BOX-000001,0.5833,45820.0
SKU-001193,BOX-000055,0.3768,20.0
SKU-001194,BOX-000055,0.3182,20.0
SKU-001195,BOX-000045,0.1219,24.78
SKU-001196,BOX-000003,0.4443,26.52
SKU-001197,BOX-000045,0.2643,24.78
SKU-001198,BOX-000001,0.4691,45820.0
SKU-001199,BOX-000016,0.6884,28.46
SKU-001200,BOX-000049,0.3208,20.25
SKU-001201,BOX-000001,0.4125,45820.0
SKU-001202,BOX-000001,0.4092,45820.0
SKU-001203,BOX-000055,0.5591,20.0
SKU-001204,BOX-000013,0.4516,31.79
SKU-001205,BOX-000003,0.3691,26.52
SKU-001206,BOX-000049,0.4231,20.25
SKU-001207,BOX-000012,0.4131,26.72
SKU-001208,BOX-000003,0.4958,26.52
SKU-001209,BOX-000013,0.2962,31.79
SKU-001210,BOX-000051,0.5665,41.31
SKU-001211,BOX-000003,0.3124,26.52
SKU-001212,BOX-000038,0.1328,50.12
SKU-001213,BOX-000047,0.3306,45820.0
SKU-001214,BOX-000055,0.4311,20.0
SKU-001215,BOX-000003,0.208,26.52
SKU-001216,BOX-000003,0.4308,26.52
SKU-001217,BOX-000013,0.3142,31.79
SKU-001218,BOX-000013,0.1975,31.79
SKU-001219,BOX-000044,0.1458,17.58
