product_id,category,basket_id,box_number,box_name,company,price,utilization,box_type,is_electronics_rule,is_electronics_pred,is_electronics_final
9211,Shoes,2092,1,XXL,Surat,96.48,0.7927908683649049,Regular,0,0,0
2524,Food Jar,2093,1,XS,Yurtici,15.49,0.3450757088854166,Regular,0,0,0
7361,Food Jar,2093,2,Horizantol M,Yurtici,53.56,0.6804302839275133,Regular,0,0,0
166,Toy,2094,1,Cardboard Shipping Box No.5,PTT,72.0,0.7630409206000001,Regular,0,0,0
493,Book,2094,2,NanoBox,Aras,24.22,0.6348310566992308,Regular,0,0,0
341,Cosmetics,2095,1,Micro,Yurtici,12.06,0.3200252279466666,Regular,0,0,0
2281,Laptop,2095,2,Fresh,Yurtici,22.11,0.7868880472779487,Regular,1,0,1
3193,Textile,2095,2,Fresh,Yurtici,22.11,0.7868880472779487,Regular,0,0,0
7245,Book,2095,3,XS,Yurtici,15.49,0.875617403303125,Regular,0,0,0
7285,Cosmetics,2095,3,XS,Yurtici,15.49,0.875617403303125,Regular,0,0,0
1144,Textile,2096,1,XL,Surat,79.34,0.9040826648349743,Regular,0,0,0
1644,Toy,2096,1,XL,Surat,79.34,0.9040826648349743,Regular,0,0,0
3541,Textile,2096,2,XXL,Surat,96.48,0.6864081022983086,Regular,0,0,0
5356,Toy,2096,2,XXL,Surat,96.48,0.6864081022983086,Regular,0,0,0
86,Phone,2097,1,XS,Yurtici,15.49,0.3458418746854167,Electronics,1,0,1
3622,Laptop,2097,2,Horizantol M,Yurtici,53.56,0.6314933832982366,Regular,1,0,1
6418,Cosmetics,2097,2,Horizantol M,Yurtici,53.56,0.6314933832982366,Regular,0,0,0
8833,Toy,2097,3,Horizantol L,Yurtici,81.06,0.81846438982,Regular,0,0,0
4645,Cosmetics,2098,1,XS,Yurtici,15.49,0.6136436828318574,Regular,0,1,1
5505,Cosmetics,2098,2,XLM,Yurtici,97.2,0.8668399282648563,Regular,0,0,0
6881,Textile,2098,2,XLM,Yurtici,97.2,0.8668399282648563,Regular,0,0,0
7522,Home Decor,2098,2,XLM,Yurtici,97.2,0.8668399282648563,Regular,0,0,0
1522,Book,2099,1,Micro,Yurtici,12.06,0.3542220629155556,Regular,0,0,0
7392,Shoes,2099,2,Horizantol M,Yurtici,53.56,0.8001022168253968,Regular,0,0,0
377,Food Jar,2100,1,L,Yurtici,73.91,0.8621888755199999,Regular,0,0,0
6308,Textile,2100,2,XXL,Yurtici,99.51,0.750441481116279,Regular,0,0,0
9577,Book,2100,3,Horizantol M,Yurtici,53.56,0.6485811177650793,Regular,0,0,0
4799,Shoes,2101,1,XXL,Yurtici,99.51,0.8670838519458948,Regular,0,0,0
4916,Textile,2101,2,Turpex Cardboard Box No.4,PTT,0.0,0.8541801349411764,Regular,0,0,0
2002,Phone,2102,1,XS,Yurtici,15.49,0.305953535109375,Electronics,1,0,1
19,Book,2102,2,Fresh,Yurtici,22.11,0.7641428298619231,Regular,0,0,0
1883,Cosmetics,2102,2,Fresh,Yurtici,22.11,0.7641428298619231,Regular,0,0,0
3505,Textile,2103,1,XLM,Yurtici,97.2,0.8538291711464535,Regular,0,0,0
3889,Shoes,2103,1,XLM,Yurtici,97.2,0.8538291711464535,Regular,0,0,0
3981,Cosmetics,2103,2,Horizantol M,Yurtici,53.56,0.6529477165664902,Regular,0,0,0
8416,Home Decor,2103,2,Horizantol M,Yurtici,53.56,0.6529477165664902,Regular,0,0,0
8795,Food Jar,2103,3,XS,Yurtici,15.49,0.4491339634249999,Regular,0,0,0
254,Phone,2104,1,XS,Yurtici,15.49,0.9072781850354168,Electronics,1,0,1
1298,Food Jar,2104,2,XS,Yurtici,15.49,0.7743899723097223,Regular,0,1,1
3037,Textile,2104,2,XS,Yurtici,15.49,0.7743899723097223,Regular,0,1,1
3045,Laptop,2104,3,XS,Yurtici,15.49,0.5550789566708333,Regular,1,1,1
9020,Textile,2104,4,Fresh,Yurtici,22.11,0.7878093566400002,Regular,0,0,0
7289,Phone,2105,1,Micro,Yurtici,12.06,0.7770888888888888,Electronics,1,0,1
691,Laptop,2105,2,L,Yurtici,73.91,0.7955466801847618,Regular,1,0,1
1616,Food Jar,2105,2,L,Yurtici,73.91,0.7955466801847618,Regular,0,0,0
3783,Home Decor,2105,2,L,Yurtici,73.91,0.7955466801847618,Regular,0,0,0
758,Phone,2106,1,Gift Cardboard Box S,PTT,11.5,0.8331880173871528,Electronics,1,0,1
1687,Textile,2107,1,S,Yurtici,16.52,0.8204607048849231,Regular,0,0,0
2598,Textile,2107,2,Horizantol M,Yurtici,53.56,0.6301338057142859,Regular,0,0,0
2650,Cosmetics,2107,3,Horizantol L,Yurtici,81.06,0.6686562922121666,Regular,0,0,0
9635,Toy,2107,3,Horizantol L,Yurtici,81.06,0.6686562922121666,Regular,0,0,0
6775,Phone,2108,1,Micro,Yurtici,12.06,0.1331148892,Electronics,1,1,1
175,Shoes,2108,2,L,Yurtici,73.91,0.8058786142842063,Regular,0,0,0
4155,Toy,2108,2,L,Yurtici,73.91,0.8058786142842063,Regular,0,0,0
375,Phone,2109,1,XS,Yurtici,15.49,0.3106360754364583,Electronics,1,0,1
1918,Textile,2109,2,L,Yurtici,73.91,0.6731676244489285,Regular,0,0,0
2008,Shoes,2109,2,L,Yurtici,73.91,0.6731676244489285,Regular,0,0,0
20,Book,2110,1,XL,Surat,79.34,0.8109410730348192,Regular,0,0,0
4187,Cosmetics,2110,1,XL,Surat,79.34,0.8109410730348192,Regular,0,0,0
9623,Textile,2110,1,XL,Surat,79.34,0.8109410730348192,Regular,0,0,0
3957,Laptop,2111,1,XXL,Surat,96.48,0.704964160386954,Regular,1,0,1
7025,Food Jar,2111,1,XXL,Surat,96.48,0.704964160386954,Regular,0,0,0
8157,Textile,2111,1,XXL,Surat,96.48,0.704964160386954,Regular,0,0,0
56,Textile,2112,1,XL,Surat,79.34,0.8068360640183794,Regular,0,0,0
3159,Laptop,2113,1,M,Yurtici,29.45,0.6896421457341935,Regular,1,0,1
6238,Shoes,2113,1,M,Yurtici,29.45,0.6896421457341935,Regular,0,0,0
21,Food Jar,2114,1,L,Yurtici,73.91,0.7579508255959523,Regular,0,0,0
1627,Book,2114,2,XS,Yurtici,15.49,0.4473771536437501,Regular,0,0,0
3631,Food Jar,2114,3,XS,Yurtici,15.49,0.5379330308624999,Regular,0,1,1
4299,Laptop,2114,4,L,Yurtici,73.91,0.7338192185314287,Regular,1,0,1
4213,Textile,2115,1,Packaging & Labeling Nylon,PTT,6.0,0.9089251028187498,Regular,0,0,0
8499,Toy,2115,2,Turpex Cardboard Box No.4,PTT,0.0,0.8054243387630718,Regular,0,0,0
1286,Food Jar,2116,1,Horizantol M,Yurtici,53.56,0.8959021674935626,Regular,0,1,1
2592,Textile,2116,1,Horizantol M,Yurtici,53.56,0.8959021674935626,Regular,0,1,1
6003,Laptop,2116,2,Horizantol L,Yurtici,81.06,0.8558055663810832,Regular,1,0,1
7641,Cosmetics,2116,2,Horizantol L,Yurtici,81.06,0.8558055663810832,Regular,0,0,0
8025,Food Jar,2116,3,Horizantol M,Yurtici,53.56,0.7744595704901236,Regular,0,0,0
3069,Shoes,2117,1,L,Yurtici,73.91,0.647224721055,Regular,0,0,0
6276,Textile,2117,2,Horizantol L,Yurtici,81.06,0.6715508013226668,Regular,0,0,0
9419,Toy,2117,2,Horizantol L,Yurtici,81.06,0.6715508013226668,Regular,0,0,0
552,Book,2118,1,XS,Yurtici,15.49,0.721565252925,Regular,0,1,1
6153,Book,2118,2,XLM,Yurtici,97.2,0.8606181322512897,Regular,0,0,0
6795,Home Decor,2118,2,XLM,Yurtici,97.2,0.8606181322512897,Regular,0,0,0
8699,Laptop,2118,3,S,Yurtici,16.52,0.8947146610000001,Regular,1,0,1
1447,Cosmetics,2119,1,Micro,Yurtici,12.06,0.6165321184000002,Regular,0,1,1
6843,Textile,2119,2,Micro,Yurtici,12.06,0.799586841848889,Regular,0,0,0
8255,Textile,2119,3,XS,Yurtici,15.49,0.7552320976041665,Regular,0,0,0
8654,Textile,2119,4,Micro,Yurtici,12.06,0.6825446482488889,Regular,0,1,1
9962,Textile,2119,5,L,Yurtici,73.91,0.8353960794783335,Regular,0,0,0
9849,Phone,2120,1,XS,Yurtici,15.49,0.8194515860329863,Electronics,1,1,1
5975,Toy,2120,2,Horizantol M,Yurtici,53.56,0.7085208260166665,Regular,0,0,0
6356,Textile,2120,3,Horizantol M,Yurtici,53.56,0.6256316417321575,Regular,0,0,0
9993,Toy,2120,4,Horizantol L,Yurtici,81.06,0.8713422810895834,Regular,0,0,0
1587,Laptop,2121,1,Cardboard Shipping Box No.1,PTT,14.0,0.6458105253506665,Regular,1,0,1
2583,Food Jar,2121,2,Cardboard Shipping Box No.5,PTT,72.0,0.8572689071283333,Regular,0,0,0
4339,Appliance,2122,1,Fruit,Surat,40.82,0.8319405401440993,Electronics,1,0,1
6000,Food Jar,2122,2,Packaging & Labeling Nylon,PTT,6.0,0.8306118522600694,Regular,0,1,1
23,Laptop,2123,1,Cardboard Shipping Box No.5,PTT,72.0,0.7556763284460001,Regular,1,0,1
684,Shoes,2123,2,Horizontal L,Surat,85.68,0.8780489469973333,Regular,0,0,0
4598,Laptop,2124,1,Horizantol L,Yurtici,81.06,0.65646701049625,Regular,1,0,1
8883,Toy,2124,1,Horizantol L,Yurtici,81.06,0.65646701049625,Regular,0,0,0
4568,Shoes,2125,1,Horizantol L,Yurtici,81.06,0.8016035352379444,Regular,0,0,0
6135,Book,2125,2,Horizantol M,Yurtici,53.56,0.7801616282358025,Regular,0,0,0
7707,Cosmetics,2125,2,Horizantol M,Yurtici,53.56,0.7801616282358025,Regular,0,0,0
9943,Cosmetics,2125,3,XS,Yurtici,15.49,0.629299828875,Regular,0,0,0
8446,Appliance,2126,1,XXL,Surat,96.48,0.7507293885453488,Electronics,1,0,1
5992,Book,2126,2,Fruit,Surat,40.82,0.902425145712298,Regular,0,0,0
3222,Home Decor,2127,1,XL,Surat,79.34,0.8989059052092734,Regular,0,0,0
3085,Cosmetics,2128,1,Fresh,Yurtici,22.11,0.8121856208676923,Regular,0,0,0
3150,Cosmetics,2128,2,XS,Yurtici,15.49,0.6466893506390625,Regular,0,0,0
3639,Toy,2128,3,XS,Yurtici,15.49,0.5804558426902777,Regular,0,0,0
8131,Phone,2129,1,Packaging & Labeling Nylon,PTT,6.0,0.6001456546569444,Electronics,1,1,1
24,Book,2129,2,Cardboard Shipping Box No.3,PTT,26.0,0.7029235160102303,Regular,0,0,0
2286,Laptop,2129,2,Cardboard Shipping Box No.3,PTT,26.0,0.7029235160102303,Regular,1,0,1
6343,Food Jar,2129,3,Cardboard Shipping Box No.3,PTT,26.0,0.9047911632099156,Regular,0,1,1
9547,Textile,2129,4,Turpex Cardboard Box No.4,PTT,0.0,0.8871369551963849,Regular,0,1,1
6908,Appliance,2130,1,Horizantol M,Yurtici,53.56,0.7082138253924162,Electronics,1,0,1
3486,Cosmetics,2130,2,XS,Yurtici,15.49,0.8488897781777777,Regular,0,1,1
2092,Laptop,2131,1,S,Yurtici,16.52,0.861126567324769,Regular,1,1,1
2106,Book,2131,2,Micro,Yurtici,12.06,0.2880227051519999,Regular,0,1,1
2883,Toy,2131,3,M,Yurtici,29.45,0.7694154925935485,Regular,0,1,1
4016,Toy,2131,4,Fresh,Yurtici,22.11,0.8891909750400001,Regular,0,0,0
4491,Toy,2131,5,Horizantol M,Yurtici,53.56,0.7158727595809523,Regular,0,0,0
4702,Appliance,2132,1,S,Yurtici,16.52,0.8738600961600002,Electronics,1,1,1
1621,Laptop,2132,2,Horizantol M,Yurtici,53.56,0.5694730709288655,Regular,1,0,1
2453,Toy,2132,3,XS,Yurtici,15.49,0.5534290440972222,Regular,0,1,1
6211,Book,2133,1,XL,Surat,79.34,0.8625318601160044,Regular,0,0,0
7201,Textile,2133,1,XL,Surat,79.34,0.8625318601160044,Regular,0,0,0
134,Laptop,2134,1,Turpex Cardboard Box No.4,PTT,0.0,0.8236472707357028,Regular,1,0,1
4294,Textile,2134,1,Turpex Cardboard Box No.4,PTT,0.0,0.8236472707357028,Regular,0,0,0
4496,Food Jar,2135,1,XS,Yurtici,15.49,0.8856476464782986,Regular,0,1,1
8802,Cosmetics,2135,2,XS,Yurtici,15.49,0.6088294394867189,Regular,0,0,0
25,Home Decor,2136,1,Horizantol L,Yurtici,81.06,0.7088215451210417,Regular,0,0,0
2407,Toy,2136,1,Horizantol L,Yurtici,81.06,0.7088215451210417,Regular,0,0,0
5429,Toy,2136,1,Horizantol L,Yurtici,81.06,0.7088215451210417,Regular,0,0,0
8974,Cosmetics,2136,2,Micro,Yurtici,12.06,0.4176043487893333,Regular,0,0,0
833,Appliance,2137,1,Cardboard Shipping Box No.4,PTT,51.0,0.8821526858792942,Electronics,1,0,1
5343,Cosmetics,2137,2,Cardboard Shipping Box No.1,PTT,14.0,0.5238050284,Regular,0,1,1
5202,Appliance,2138,1,Turpex Cardboard Box No.3,PTT,0.0,0.8302356458541892,Electronics,1,0,1
3947,Cosmetics,2138,2,Cardboard Shipping Box No.3,PTT,26.0,0.6593966939091089,Regular,0,0,0
7510,Appliance,2139,1,XXL,Yurtici,99.51,0.7515823376990579,Electronics,1,0,1
1544,Textile,2139,2,Cardboard Shipping Box No.4,PTT,51.0,0.8829473509800001,Regular,0,0,0
4427,Laptop,2139,3,S,Surat,54.82,0.7564539821803142,Regular,1,1,1
7262,Laptop,2140,1,S,Yurtici,16.52,0.8244382063956921,Regular,1,0,1
9378,Phone,2141,1,Fresh,Yurtici,22.11,0.8140207150400001,Electronics,1,0,1
6279,Textile,2142,1,XXL,Yurtici,99.51,0.834525413250159,Regular,0,0,0
2292,Appliance,2143,1,L,Yurtici,73.91,0.7607734532376192,Electronics,1,1,1
2504,Phone,2143,1,L,Yurtici,73.91,0.7607734532376192,Electronics,1,1,1
6656,Appliance,2143,2,L,Yurtici,73.91,0.7858495651527777,Electronics,1,0,1
7141,Laptop,2143,3,L,Yurtici,73.91,0.7777746189803573,Regular,1,0,1
2064,Laptop,2144,1,M,Surat,33.41,0.3588245828395062,Regular,1,1,1
4700,Toy,2144,2,M,Surat,33.41,0.8951153329876544,Regular,0,0,0
4962,Toy,2144,3,Horizontal L,Surat,85.68,0.7242994984966669,Regular,0,0,0
6012,Toy,2144,4,XXL,Surat,96.48,0.7990113219472867,Regular,0,0,0
10000,Shoes,2144,5,Horizontal L,Surat,85.68,0.7107259722428573,Regular,0,0,0
26,Shoes,2145,1,XXL,Yurtici,99.51,0.8674412048364823,Regular,0,0,0
3595,Laptop,2146,1,XS,Yurtici,15.49,0.8976881846406249,Regular,1,1,1
5974,Toy,2146,2,XS,Yurtici,15.49,0.5369864418187499,Regular,0,1,1
8302,Appliance,2147,1,XS,Yurtici,15.49,0.5766868370703124,Electronics,1,0,1
2037,Cosmetics,2147,2,Fresh,Yurtici,22.11,0.7633020584923078,Regular,0,0,0
6456,Shoes,2147,2,Fresh,Yurtici,22.11,0.7633020584923078,Regular,0,0,0
6801,Food Jar,2147,3,S,Yurtici,16.52,0.8716769069250001,Regular,0,0,0
7773,Food Jar,2147,4,Horizantol M,Yurtici,53.56,0.8043460974560844,Regular,0,1,1
2820,Shoes,2148,1,Turpex Cardboard Box No.3,PTT,0.0,0.8247928650278075,Regular,0,0,0
3897,Textile,2148,2,Cardboard Shipping Box No.1,PTT,14.0,0.8787931773480001,Regular,0,0,0
4019,Phone,2149,1,XS,Yurtici,15.49,0.6304118743828127,Electronics,1,0,1
5400,Textile,2149,2,Horizantol M,Yurtici,53.56,0.7575094517474428,Regular,0,0,0
1229,Appliance,2150,1,L,Yurtici,73.91,0.7081659075758732,Electronics,1,1,1
4683,Cosmetics,2150,2,Fresh,Yurtici,22.11,0.8630977143602565,Regular,0,0,0
4249,Phone,2151,1,Micro,Yurtici,12.06,0.3342168228764444,Electronics,1,0,1
5080,Toy,2151,2,M,Yurtici,29.45,0.7941427165935486,Regular,0,0,0
7333,Cosmetics,2151,3,S,Yurtici,16.52,0.866247339190154,Regular,0,0,0
9347,Textile,2151,3,S,Yurtici,16.52,0.866247339190154,Regular,0,0,0
9800,Book,2151,4,Micro,Yurtici,12.06,0.3556690634311111,Regular,0,0,0
305,Phone,2152,1,Cardboard Shipping Box No.1,PTT,14.0,0.5222719405120001,Electronics,1,1,1
1090,Food Jar,2152,2,MaxiBox,Aras,92.02,0.8788449371378332,Regular,0,0,0
8527,Book,2153,1,Cardboard Shipping Box No.4,PTT,51.0,0.6996687367171766,Regular,0,0,0
9880,Cosmetics,2153,2,Turpex Cardboard Box No.4,PTT,0.0,0.8641706053921567,Regular,0,0,0
2789,Phone,2154,1,Micro,Yurtici,12.06,0.2185874390625185,Electronics,1,1,1
1489,Toy,2154,2,M,Yurtici,29.45,0.6830217625470968,Regular,0,0,0
1601,Laptop,2154,3,XS,Yurtici,15.49,0.7193926480270834,Regular,1,1,1
9894,Home Decor,2154,4,S,Yurtici,16.52,0.8951445297415384,Regular,0,0,0
27,Cosmetics,2155,1,Micro,Yurtici,12.06,0.3716776514133334,Regular,0,0,0
6552,Laptop,2155,2,S,Yurtici,16.52,0.8471744623795384,Regular,1,1,1
8218,Cosmetics,2155,2,S,Yurtici,16.52,0.8471744623795384,Regular,0,1,1
8694,Food Jar,2155,3,L,Yurtici,73.91,0.6330848558178572,Regular,0,0,0
9458,Toy,2155,4,XXL,Yurtici,99.51,0.7528249639742701,Regular,0,0,0
8044,Shoes,2156,1,L,Yurtici,73.91,0.7431145209248214,Regular,0,0,0
1602,Shoes,2157,1,XS,Yurtici,15.49,0.6999687911015625,Regular,0,0,0
4103,Shoes,2157,2,Horizantol M,Yurtici,53.56,0.7582811843753087,Regular,0,0,0
28,Textile,2158,1,Horizantol L,Yurtici,81.06,0.6939892672387501,Regular,0,0,0
270,Book,2158,2,M,Yurtici,29.45,0.7268682420298685,Regular,0,0,0
505,Food Jar,2158,2,M,Yurtici,29.45,0.7268682420298685,Regular,0,0,0
7942,Appliance,2159,1,L,Yurtici,73.91,0.6575945927604167,Electronics,1,0,1
72,Shoes,2159,2,XXL,Yurtici,99.51,0.8933335967553746,Regular,0,0,0
1764,Cosmetics,2159,3,Horizantol M,Yurtici,53.56,0.7452587906036156,Regular,0,0,0
7806,Toy,2159,4,XXL,Yurtici,99.51,0.8760472608086523,Regular,0,0,0
6458,Appliance,2160,1,XXL,Surat,96.48,0.8652095367493129,Electronics,1,1,1
1213,Book,2160,2,AirPack XS,Surat,20.25,0.8827439785217392,Regular,0,0,0
3398,Textile,2160,3,Fruit,Surat,40.82,0.8130281176202071,Regular,0,0,0
7919,Textile,2160,4,Horizontal L,Surat,85.68,0.5891587192864,Regular,0,1,1
2452,Appliance,2161,1,Cardboard Shipping Box No.5,PTT,72.0,0.8592751755252,Electronics,1,1,1
9161,Phone,2161,1,Cardboard Shipping Box No.5,PTT,72.0,0.8592751755252,Electronics,1,1,1
6529,Textile,2161,2,Cardboard Shipping Box No.1,PTT,14.0,0.8942284600626669,Regular,0,0,0
7999,Toy,2161,3,Turpex Cardboard Box No.4,PTT,0.0,0.8607558795588236,Regular,0,0,0
1365,Laptop,2162,1,Horizantol M,Yurtici,53.56,0.6340707429629631,Regular,1,1,1
5177,Book,2162,2,XS,Yurtici,15.49,0.372791879015625,Regular,0,1,1
2327,Phone,2163,1,XS,Yurtici,15.49,0.6277122168888888,Electronics,1,0,1
964,Textile,2163,2,Horizantol M,Yurtici,53.56,0.6371068466049383,Regular,0,1,1
6488,Laptop,2163,3,XS,Yurtici,15.49,0.7109076900000002,Regular,1,0,1
2850,Textile,2164,1,XS,Yurtici,15.49,0.2812786123812499,Regular,0,1,1
4858,Book,2164,2,Micro,Yurtici,12.06,0.363193466112,Regular,0,0,0
9447,Shoes,2164,3,XL,Yurtici,91.65,0.8805921068742858,Regular,0,0,0
2313,Appliance,2165,1,L,Yurtici,73.91,0.7692367764214286,Electronics,1,0,1
3792,Appliance,2165,2,M,Yurtici,29.45,0.8029306794360814,Electronics,1,0,1
7192,Textile,2165,3,XS,Yurtici,15.49,0.6984255208333333,Regular,0,1,1
3864,Phone,2166,1,Micro,Surat,20.66,0.577502354041905,Electronics,1,0,1
4505,Appliance,2166,2,XXL,Surat,96.48,0.6469140408345665,Electronics,1,1,1
5784,Shoes,2166,3,Macro,Surat,50.12,0.7185625044609375,Regular,0,0,0
7363,Toy,2166,4,XXL,Surat,96.48,0.83373862285,Regular,0,0,0
9770,Shoes,2166,5,M,Surat,33.41,0.8171426055659805,Regular,0,0,0
4483,Phone,2167,1,XS,Yurtici,15.49,0.2717828595052083,Electronics,1,1,1
9742,Shoes,2167,2,Horizantol M,Yurtici,53.56,0.5792180202315109,Regular,0,0,0
8957,Appliance,2168,1,M,Surat,33.41,0.7610108460370371,Electronics,1,1,1
453,Textile,2168,2,XS,Surat,33.29,0.6855150632708333,Regular,0,0,0
748,Shoes,2168,3,M,Surat,33.41,0.5921347603168725,Regular,0,1,1
1233,Shoes,2168,4,XXL,Surat,96.48,0.8780586555233264,Regular,0,0,0
4024,Shoes,2168,5,Horizontal L,Surat,85.68,0.62052968628,Regular,0,0,0
6922,Textile,2169,1,M,Yurtici,29.45,0.7810612174451613,Regular,0,1,1
9153,Textile,2169,2,Horizantol L,Yurtici,81.06,0.8402799535785556,Regular,0,0,0
9389,Home Decor,2169,2,Horizantol L,Yurtici,81.06,0.8402799535785556,Regular,0,0,0
29,Phone,2170,1,Micro,Yurtici,12.06,0.1166105356402963,Electronics,1,1,1
1087,Toy,2170,2,XXL,Yurtici,99.51,0.8532432228139232,Regular,0,0,0
3456,Appliance,2171,1,Horizantol M,Yurtici,53.56,0.6366885855474427,Electronics,1,1,1
6884,Food Jar,2171,2,XS,Yurtici,15.49,0.6526956835000001,Regular,0,0,0
7374,Cosmetics,2172,1,S,Yurtici,16.52,0.8777605570461539,Regular,0,1,1
3130,Cosmetics,2173,1,XS,Yurtici,15.49,0.7366080675868057,Regular,0,1,1
3311,Book,2173,2,XS,Yurtici,15.49,0.4033911909375,Regular,0,0,0
6125,Food Jar,2173,3,Horizantol L,Yurtici,81.06,0.70089413607675,Regular,0,0,0
6200,Shoes,2173,4,M,Yurtici,29.45,0.8125445571638711,Regular,0,0,0
3470,Toy,2174,1,XXL,Yurtici,99.51,0.8645688282826244,Regular,0,0,0
7953,Cosmetics,2174,2,XS,Yurtici,15.49,0.7553842688596355,Regular,0,0,0
8855,Textile,2174,3,Horizantol M,Yurtici,53.56,0.7363187831029101,Regular,0,1,1
9532,Toy,2174,3,Horizantol M,Yurtici,53.56,0.7363187831029101,Regular,0,1,1
563,Phone,2175,1,Fresh,Yurtici,22.11,0.8318680053461539,Electronics,1,0,1
8704,Phone,2175,1,Fresh,Yurtici,22.11,0.8318680053461539,Electronics,1,0,1
2448,Food Jar,2175,2,Horizantol M,Yurtici,53.56,0.6745318554444445,Regular,0,0,0
4020,Food Jar,2175,3,Horizantol M,Yurtici,53.56,0.729294489263492,Regular,0,0,0
8962,Cosmetics,2175,4,Horizantol M,Yurtici,53.56,0.5961449549259261,Regular,0,0,0
30,Book,2176,1,S,Yurtici,16.52,0.8724688458039999,Regular,0,0,0
9498,Book,2176,2,M,Yurtici,29.45,0.8754356468835842,Regular,0,0,0
1386,Shoes,2177,1,M,Yurtici,29.45,0.7232048309677419,Regular,0,0,0
4671,Book,2177,2,XS,Yurtici,15.49,0.2917560222901043,Regular,0,1,1
6981,Food Jar,2177,3,Horizantol L,Yurtici,81.06,0.8414277228656252,Regular,0,0,0
8599,Food Jar,2177,3,Horizantol L,Yurtici,81.06,0.8414277228656252,Regular,0,0,0
8676,Cosmetics,2177,4,XS,Yurtici,15.49,0.3301084404000001,Regular,0,0,0
2625,Cosmetics,2178,1,Fresh,Yurtici,22.11,0.8254913628876922,Regular,0,0,0
3484,Textile,2178,2,L,Yurtici,73.91,0.7314386961376984,Regular,0,0,0
76,Book,2179,1,Turpex Cardboard Box No.4,PTT,0.0,0.861663825,Regular,0,0,0
741,Home Decor,2180,1,Horizantol M,Yurtici,53.56,0.8827371841128748,Regular,0,1,1
2460,Toy,2180,2,M,Yurtici,29.45,0.7209495426999284,Regular,0,0,0
2960,Shoes,2180,3,L,Yurtici,73.91,0.7481381681190477,Regular,0,0,0
5396,Food Jar,2180,4,Micro,Yurtici,12.06,0.6697121348160001,Regular,0,1,1
1159,Textile,2181,1,Horizantol L,Yurtici,81.06,0.7656948976,Regular,0,0,0
4031,Shoes,2181,2,L,Yurtici,73.91,0.7494496207449405,Regular,0,0,0
3023,Phone,2182,1,Micro,Yurtici,12.06,0.3909868658880001,Electronics,1,1,1
31,Textile,2182,2,Fresh,Yurtici,22.11,0.8230853863317953,Regular,0,0,0
440,Shoes,2182,2,Fresh,Yurtici,22.11,0.8230853863317953,Regular,0,0,0
4497,Food Jar,2182,3,Micro,Yurtici,12.06,0.6950975303585184,Regular,0,1,1
7342,Book,2182,4,XS,Yurtici,15.49,0.310587456140625,Regular,0,0,0
6505,Phone,2183,1,XS,Yurtici,15.49,0.863335422001823,Electronics,1,1,1
1287,Home Decor,2183,2,XS,Yurtici,15.49,0.626551795625,Regular,0,0,0
3472,Home Decor,2183,3,Horizantol M,Yurtici,53.56,0.7331062246320988,Regular,0,0,0
6206,Food Jar,2183,4,Horizantol M,Yurtici,53.56,0.7547529221619048,Regular,0,0,0
9375,Laptop,2183,5,Micro,Yurtici,12.06,0.6412739955697779,Regular,1,0,1
412,Food Jar,2184,1,Horizantol L,Yurtici,81.06,0.8376223105815556,Regular,0,0,0
3509,Shoes,2184,1,Horizantol L,Yurtici,81.06,0.8376223105815556,Regular,0,0,0
4193,Shoes,2184,2,M,Yurtici,29.45,0.6815348794121864,Regular,0,0,0
4620,Book,2184,3,Micro,Yurtici,12.06,0.8402457246897779,Regular,0,1,1
4911,Home Decor,2184,4,XXL,Yurtici,99.51,0.8750856932607619,Regular,0,0,0
6732,Book,2185,1,Packaging & Labeling Nylon,PTT,6.0,0.5713147832625001,Regular,0,1,1
9238,Shoes,2186,1,S,Surat,54.82,0.8019422116298871,Regular,0,0,0
408,Laptop,2187,1,Turpex Cardboard Box No.5,PTT,0.0,0.7915717002520813,Regular,1,1,1
5420,Cosmetics,2187,1,Turpex Cardboard Box No.5,PTT,0.0,0.7915717002520813,Regular,0,1,1
6587,Toy,2187,2,Cardboard Shipping Box No.4,PTT,51.0,0.7774897406121176,Regular,0,0,0
3065,Book,2188,1,L,Yurtici,73.91,0.7078558204980557,Regular,0,1,1
9972,Toy,2188,1,L,Yurtici,73.91,0.7078558204980557,Regular,0,1,1
4550,Phone,2189,1,Cardboard Shipping Box No.1,PTT,14.0,0.477686695038,Electronics,1,1,1
32,Cosmetics,2189,2,NanoBox,Aras,24.22,0.754666554818077,Regular,0,1,1
6091,Laptop,2189,3,Fruit,Surat,40.82,0.8611075314285714,Regular,1,0,1
2026,Book,2190,1,XXL,Surat,96.48,0.7337074993387422,Regular,0,0,0
8338,Shoes,2190,1,XXL,Surat,96.48,0.7337074993387422,Regular,0,0,0
1746,Shoes,2191,1,L,Yurtici,73.91,0.7773912977383929,Regular,0,0,0
8156,Textile,2191,2,NanoBox,Aras,24.22,0.8312947954234615,Regular,0,0,0
482,Toy,2192,1,Fruit,Surat,40.82,0.7948328077600004,Regular,0,0,0
2763,Shoes,2192,2,S,Surat,54.82,0.6872129827010752,Regular,0,0,0
3207,Textile,2192,3,S,Surat,54.82,0.8283149629617867,Regular,0,0,0
4333,Phone,2193,1,Cardboard Shipping Box No.1,PTT,14.0,0.238447711935,Electronics,1,1,1
2493,Cosmetics,2193,2,Turpex Cardboard Box No.3,PTT,0.0,0.824807093137255,Regular,0,0,0
